 &plot nbnd=  50, nks=   141 /
  -14.165  -14.156   -2.873   -2.565    3.231    4.179    4.714    5.499    5.813    7.023
    8.521    9.889    9.979   11.239   13.018   13.137   13.983   14.436   15.248   15.300
   16.242   16.464   16.949   17.347   18.103   18.238   18.586   18.889   19.130   19.400
            0.458333  0.360844  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.171
  -35.169  -35.169  -14.217  -14.209  -14.208  -14.202  -14.186  -14.183  -14.170  -14.166
  -14.165  -14.156   -2.866   -2.565    3.245    4.191    4.731    5.404    5.813    6.910
    8.628    9.788   10.133   11.376   13.036   13.176   13.972   14.453   15.076   15.143
   16.224   16.394   16.908   17.251   18.115   18.265   18.660   18.831   19.134   19.576
            0.450000  0.375278  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.171
  -35.169  -35.169  -14.216  -14.209  -14.208  -14.202  -14.186  -14.183  -14.170  -14.166
  -14.165  -14.156   -2.858   -2.565    3.263    4.204    4.751    5.300    5.812    6.788
    8.730    9.714   10.305   11.510   13.059   13.225   13.957   14.469   14.910   14.989
   16.175   16.274   16.875   17.130   18.136   18.349   18.661   18.734   19.243   19.754
            0.441667  0.389711  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.171
  -35.169  -35.169  -14.216  -14.209  -14.208  -14.202  -14.186  -14.183  -14.170  -14.166
  -14.165  -14.156   -2.849   -2.566    3.283    4.219    4.774    5.192    5.809    6.659
    8.804    9.687   10.490   11.639   13.086   13.281   13.933   14.468   14.766   14.840
   16.104   16.132   16.828   16.992   18.141   18.470   18.619   18.657   19.414   19.935
            0.433333  0.404145  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.170
  -35.169  -35.169  -14.216  -14.209  -14.208  -14.203  -14.186  -14.183  -14.171  -14.166
  -14.165  -14.156   -2.838   -2.567    3.306    4.236    4.802    5.082    5.805    6.529
    8.830    9.727   10.685   11.761   13.117   13.346   13.899   14.406   14.689   14.700
   15.981   16.021   16.764   16.844   18.098   18.460   18.652   18.710   19.613   20.121
            0.425000  0.418579  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.170
  -35.169  -35.169  -14.216  -14.209  -14.208  -14.203  -14.186  -14.183  -14.171  -14.166
  -14.165  -14.156   -2.827   -2.568    3.332    4.254    4.832    4.972    5.797    6.399
    8.806    9.836   10.887   11.874   13.153   13.415   13.851   14.273   14.575   14.691
   15.829   15.934   16.684   16.692   18.007   18.322   18.826   18.828   19.825   20.311
            0.416666  0.433012  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.170
  -35.169  -35.169  -14.216  -14.209  -14.208  -14.203  -14.185  -14.183  -14.171  -14.165
  -14.164  -14.156   -2.814   -2.570    3.359    4.273    4.865    4.867    5.787    6.273
    8.749    9.995   11.092   11.978   13.195   13.489   13.785   14.113   14.468   14.726
   15.679   15.851   16.538   16.595   17.891   18.176   18.981   19.023   20.044   20.504
            0.408333  0.447446  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.170
  -35.169  -35.169  -14.215  -14.209  -14.208  -14.203  -14.185  -14.183  -14.171  -14.165
  -14.164  -14.157   -2.800   -2.573    3.389    4.292    4.762    4.905    5.773    6.151
    8.676   10.187   11.297   12.072   13.241   13.562   13.701   13.947   14.381   14.773
   15.533   15.778   16.386   16.502   17.762   18.029   19.160   19.229   20.267   20.587
            0.400000  0.461880  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.170
  -35.169  -35.169  -14.215  -14.209  -14.208  -14.203  -14.185  -14.183  -14.172  -14.165
  -14.164  -14.157   -2.785   -2.576    3.419    4.310    4.666    4.946    5.754    6.035
    8.598   10.400   11.499   12.155   13.292   13.603   13.633   13.780   14.311   14.823
   15.393   15.722   16.240   16.410   17.628   17.882   19.353   19.443   20.492   20.662
            0.391666  0.476314  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.170
  -35.169  -35.169  -14.215  -14.209  -14.208  -14.203  -14.185  -14.183  -14.172  -14.165
  -14.164  -14.157   -2.770   -2.581    3.450    4.328    4.577    4.991    5.731    5.928
    8.522   10.628   11.693   12.228   13.336   13.505   13.611   13.702   14.253   14.867
   15.262   15.687   16.105   16.321   17.492   17.738   19.553   19.661   20.713   20.744
            0.383333  0.490747  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.170
  -35.169  -35.169  -14.215  -14.209  -14.208  -14.203  -14.185  -14.183  -14.172  -14.165
  -14.164  -14.157   -2.754   -2.586    3.480    4.343    4.498    5.039    5.702    5.832
    8.453   10.866   11.874   12.290   13.310   13.451   13.479   13.757   14.204   14.901
   15.142   15.664   16.001   16.239   17.356   17.595   19.757   19.880   20.821   20.939
            0.375000  0.505181  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.170
  -35.169  -35.169  -14.214  -14.209  -14.208  -14.203  -14.184  -14.183  -14.172  -14.165
  -14.164  -14.157   -2.737   -2.593    3.508    4.354    4.430    5.091    5.668    5.747
    8.391   11.111   12.036   12.341   13.205   13.293   13.539   13.802   14.159   14.922
   15.037   15.614   15.971   16.167   17.222   17.457   19.960   20.099   20.909   21.152
            0.366666  0.519615  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.177  -35.170
  -35.169  -35.169  -14.214  -14.209  -14.208  -14.203  -14.184  -14.183  -14.172  -14.164
  -14.164  -14.157   -2.720   -2.602    3.533    4.361    4.376    5.145    5.626    5.675
    8.340   11.361   12.171   12.380   13.087   13.143   13.620   13.837   14.116   14.936
   14.951   15.515   16.031   16.104   17.091   17.323   20.157   20.315   21.003   21.350
            0.358333  0.534049  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.177  -35.170
  -35.169  -35.169  -14.214  -14.209  -14.208  -14.203  -14.184  -14.183  -14.172  -14.164
  -14.164  -14.158   -2.703   -2.612    3.553    4.338    4.361    5.204    5.579    5.619
    8.300   11.614   12.271   12.405   12.976   13.002   13.708   13.860   14.073   14.892
